customer_id,age,gender,city,account_age_days,account_type,preferred_device,preferred_payment_method
C18530,39,Male,Kolkata,423,Premium,iOS,UPI
C18531,33,Female,Mumbai,1475,Standard,Android,Wallet
C18532,30,Female,Delhi,1923,Standard,Android,Wallet
C18533,18,Female,Gurugram,1663,Basic,Android,Card
C18534,28,Female,Ahmedabad,1014,Basic,Android,UPI
C18535,32,Male,Delhi,78,Standard,Android,UPI
C18536,22,Female,Mumbai,937,Basic,Android,UPI
C18537,37,Female,Gurugram,644,Basic,Android,Card
C18538,39,Male,Mumbai,1905,Basic,iOS,UPI
C18539,26,Male,Delhi,2081,Basic,Android,UPI
C18540,38,Male,Delhi,534,Basic,Web,Wallet
C18541,30,Male,Mumbai,367,Standard,Android,Net Banking
C18542,41,Male,Bengaluru,1809,Standard,Android,UPI
C18543,49,Female,Indore,1925,Standard,iOS,Card
C18544,21,Male,Bengaluru,2163,Premium,Web,Net Banking
C18545,38,Female,Chennai,1701,Standard,Android,Wallet
C18546,43,Female,Ahmedabad,1035,Premium,iOS,Card
C18547,22,Male,Chennai,851,Basic,iOS,UPI
C18548,26,Female,Ahmedabad,160,Basic,Android,Card
C18549,26,Female,Kolkata,1954,Basic,iOS,UPI
C18550,30,Female,Pune,2184,Premium,Android,UPI
C18551,28,Male,Kolkata,2032,Premium,Android,Net Banking
C18552,29,Female,Jaipur,1275,Standard,Android,Card
C18553,39,Male,Ahmedabad,1911,Standard,Android,Net Banking
C18554,18,Female,Jaipur,35,Basic,Android,UPI
C18555,22,Male,Delhi,914,Standard,Android,Card
C18556,37,Female,Kolkata,263,Basic,Android,Card
C18557,36,Female,Ahmedabad,1304,Standard,Android,UPI
C18558,21,Female,Bengaluru,35,Basic,iOS,Net Banking
C18559,36,Female,Kanpur,694,Standard,iOS,Card
C18560,43,Female,Bengaluru,940,Standard,iOS,Card
C18561,31,Female,Delhi,311,Standard,Web,Wallet
C18562,22,Male,Kanpur,216,Basic,Web,Card
C18563,39,Male,Delhi,1987,Standard,Android,UPI
C18564,47,Female,Hyderabad,620,Basic,Android,UPI
C18565,23,Male,Bengaluru,2159,Basic,iOS,Card
C18566,31,Male,Kanpur,834,Standard,Android,UPI
C18567,41,Other,Hyderabad,157,Basic,Android,Card
C18568,32,Female,Kolkata,254,Standard,Web,UPI
C18569,18,Female,Jaipur,1522,Basic,Android,Net Banking
C18570,35,Male,Pune,57,Standard,Android,Net Banking
C18571,22,Male,Gurugram,2089,Standard,iOS,Card
C18572,20,Male,Jaipur,584,Basic,iOS,Card
C18573,18,Male,Hyderabad,1349,Basic,Web,UPI
C18574,42,Male,Gurugram,993,Standard,Web,UPI
C18575,23,Male,Chennai,132,Standard,Android,Card
C18576,34,Male,Mumbai,1555,Basic,iOS,Card
C18577,36,Female,Bengaluru,62,Basic,Android,UPI
C18578,32,Other,Pune,1759,Standard,Web,UPI
C18579,34,Male,Delhi,1123,Basic,Android,Card
C18580,34,Female,Pune,686,Basic,Android,UPI
C18581,32,Female,Bengaluru,2069,Basic,Web,UPI
C18582,24,Male,Chennai,470,Premium,iOS,UPI
C18583,23,Female,Mumbai,635,Standard,Android,UPI
C18584,30,Male,Lucknow,1431,Basic,Android,UPI
C18585,30,Female,Bengaluru,790,Basic,Android,Card
C18586,35,Female,Delhi,1086,Basic,iOS,Wallet
C18587,41,Male,Hyderabad,1757,Basic,iOS,UPI
C18588,34,Male,Chennai,2012,Premium,Android,UPI
C18589,24,Male,Kolkata,1769,Standard,iOS,Wallet
C18590,18,Female,Chennai,204,Standard,Android,Wallet
C18591,24,Female,Mumbai,2077,Premium,Web,UPI
C18592,19,Female,Kanpur,943,Basic,iOS,Card
C18593,24,Male,Hyderabad,1849,Basic,Web,UPI
C18594,33,Female,Mumbai,650,Basic,Android,Net Banking
C18595,32,Male,Jaipur,1318,Standard,Web,Wallet
C18596,48,Male,Kolkata,2122,Basic,Web,UPI
C18597,35,Female,Kolkata,2067,Standard,Android,UPI
C18598,48,Female,Hyderabad,1449,Basic,Web,UPI
C18599,37,Male,Hyderabad,1363,Basic,iOS,UPI
C18600,41,Female,Chennai,93,Basic,Web,UPI
C18601,28,Male,Mumbai,1335,Basic,iOS,UPI
C18602,21,Female,Bengaluru,942,Standard,Web,UPI
C18603,27,Female,Chandigarh,63,Premium,Android,Net Banking
C18604,31,Female,Kolkata,2081,Premium,Android,Net Banking
C18605,25,Female,Hyderabad,1018,Standard,Android,UPI
C18606,22,Male,Delhi,1699,Basic,iOS,Card
C18607,35,Male,Ahmedabad,123,Standard,Android,Card
C18608,22,Female,Bengaluru,561,Basic,Android,Card
C18609,18,Male,Delhi,1980,Premium,Android,Card
C18610,21,Female,Delhi,2063,Standard,Web,Net Banking
C18611,29,Male,Ahmedabad,52,Basic,iOS,UPI
C18612,22,Male,Kolkata,1966,Standard,Android,Card
C18613,29,Male,Mumbai,696,Basic,Android,UPI
C18614,36,Male,Mumbai,498,Standard,Web,Card
C18615,36,Female,Kolkata,2189,Basic,Android,Wallet
C18616,25,Female,Pune,1189,Premium,iOS,Card
C18617,19,Female,Kolkata,1755,Premium,Web,Net Banking
C18618,26,Male,Delhi,329,Basic,Web,Net Banking
C18619,37,Female,Ahmedabad,1674,Standard,Android,Card
C18620,39,Male,Gurugram,824,Basic,iOS,UPI
C18621,34,Female,Pune,1576,Standard,Web,UPI
C18622,42,Female,Delhi,1452,Standard,Android,Net Banking
C18623,47,Male,Kolkata,141,Premium,iOS,Card
C18624,27,Male,Bengaluru,1928,Premium,iOS,UPI
C18625,44,Female,Mumbai,655,Basic,Android,UPI
C18626,29,Male,Bengaluru,821,Basic,Android,UPI
C18627,40,Male,Noida,1762,Standard,Android,Card
C18628,37,Female,Hyderabad,1933,Basic,Android,UPI
C18629,18,Male,Kanpur,1973,Basic,Android,UPI
C18630,22,Female,Chennai,1017,Standard,Android,Net Banking
C18631,20,Male,Chennai,789,Standard,iOS,UPI
C18632,18,Female,Mumbai,1808,Standard,Web,UPI
C18633,39,Male,Kolkata,592,Basic,Web,UPI
C18634,50,Female,Mumbai,1425,Basic,Web,UPI
C18635,29,Female,Chennai,541,Basic,iOS,Card
C18636,39,Male,Bengaluru,486,Standard,Android,UPI
C18637,44,Female,Hyderabad,1219,Standard,Android,Card
C18638,33,Male,Chennai,1907,Standard,iOS,Card
C18639,31,Male,Mumbai,662,Premium,Web,Net Banking
C18640,29,Female,Bengaluru,1606,Premium,Android,UPI
C18641,36,Female,Chandigarh,76,Basic,iOS,Net Banking
C18642,39,Male,Mumbai,1544,Standard,Web,UPI
C18643,35,Male,Bengaluru,877,Basic,iOS,UPI
C18644,35,Male,Bengaluru,192,Standard,iOS,UPI
C18645,31,Female,Hyderabad,1231,Basic,Web,Net Banking
C18646,18,Female,Kolkata,549,Basic,iOS,UPI
C18647,39,Male,Delhi,1406,Premium,Android,Card
C18648,19,Male,Hyderabad,123,Standard,Web,Wallet
C18649,37,Male,Kolkata,774,Basic,iOS,Net Banking
C18650,38,Male,Bengaluru,542,Premium,Android,UPI
C18651,21,Male,Gurugram,711,Basic,Web,UPI
C18652,26,Male,Indore,46,Basic,Android,UPI
C18653,50,Male,Mumbai,646,Basic,Web,UPI
C18654,30,Female,Bengaluru,222,Standard,Web,UPI
C18655,20,Male,Delhi,1382,Standard,Android,UPI
C18656,38,Female,Delhi,1027,Standard,Web,Card
C18657,24,Female,Chennai,645,Standard,Android,Card
C18658,18,Female,Pune,1367,Standard,Web,UPI
C18659,36,Female,Hyderabad,2019,Basic,iOS,UPI
C18660,23,Female,Bengaluru,1205,Basic,Android,Card
C18661,34,Female,Bengaluru,641,Basic,Web,Net Banking
C18662,24,Female,Chandigarh,904,Standard,Android,Net Banking
C18663,37,Female,Noida,1746,Standard,Android,Wallet
C18664,33,Female,Mumbai,245,Basic,iOS,Card
C18665,18,Female,Kolkata,723,Basic,Android,Wallet
C18666,34,Male,Hyderabad,1048,Standard,Android,Wallet
C18667,28,Male,Kolkata,1407,Basic,iOS,Card
C18668,44,Female,Pune,1281,Standard,Android,Card
C18669,35,Female,Kanpur,1546,Standard,Android,UPI
C18670,38,Female,Mumbai,2069,Standard,iOS,Net Banking
C18671,25,Female,Bengaluru,408,Basic,Android,Card
C18672,24,Female,Chandigarh,1070,Premium,Android,Net Banking
C18673,31,Female,Delhi,854,Basic,Android,UPI
C18674,28,Male,Mumbai,221,Basic,Android,UPI
C18675,43,Male,Ahmedabad,306,Basic,iOS,UPI
C18676,30,Male,Jaipur,1394,Standard,Android,Wallet
C18677,20,Female,Kolkata,1138,Standard,Web,Net Banking
C18678,24,Female,Jaipur,665,Standard,Android,Card
C18679,40,Male,Kolkata,2003,Standard,Android,UPI
C18680,29,Male,Mumbai,704,Standard,iOS,UPI
C18681,29,Male,Pune,1323,Basic,Android,Wallet
C18682,41,Male,Jaipur,2175,Basic,iOS,UPI
C18683,23,Male,Kanpur,1552,Basic,Android,UPI
C18684,18,Female,Delhi,1610,Standard,Web,Net Banking
C18685,23,Male,Mumbai,644,Standard,Android,UPI
C18686,33,Female,Jaipur,2014,Premium,Android,UPI
C18687,29,Male,Delhi,1046,Standard,iOS,UPI
C18688,18,Female,Mumbai,684,Standard,Android,UPI
C18689,40,Female,Lucknow,1637,Premium,Web,Net Banking
C18690,32,Female,Chennai,1181,Basic,Web,Wallet
C18691,35,Female,Bengaluru,314,Standard,iOS,UPI
C18692,35,Male,Mumbai,73,Standard,Android,UPI
C18693,19,Female,Mumbai,294,Standard,iOS,UPI
C18694,34,Female,Jaipur,375,Premium,Android,UPI
C18695,39,Female,Chennai,517,Standard,Android,Net Banking
C18696,41,Male,Delhi,779,Premium,Android,UPI
C18697,37,Male,Bengaluru,543,Basic,Android,UPI
C18698,36,Male,Delhi,1989,Standard,Android,UPI
C18699,18,Female,Mumbai,2118,Basic,iOS,UPI
C18700,31,Female,Bengaluru,2140,Basic,Android,UPI
C18701,22,Female,Chennai,374,Basic,Android,UPI
C18702,43,Female,Delhi,1188,Standard,Android,Net Banking
C18703,41,Female,Bengaluru,258,Basic,iOS,Net Banking
C18704,22,Male,Chennai,1568,Basic,iOS,UPI
C18705,31,Male,Hyderabad,328,Standard,Android,UPI
C18706,33,Female,Mumbai,659,Standard,iOS,Card
C18707,39,Male,Mumbai,470,Basic,Web,UPI
C18708,18,Female,Mumbai,1073,Standard,Android,UPI
C18709,18,Female,Bengaluru,830,Premium,iOS,Card
C18710,31,Male,Ahmedabad,1203,Standard,Web,Net Banking
C18711,18,Male,Mumbai,457,Standard,Web,UPI
C18712,32,Male,Jaipur,1133,Standard,Android,UPI
C18713,36,Male,Ahmedabad,220,Premium,Android,UPI
C18714,42,Female,Mumbai,119,Basic,iOS,Card
C18715,25,Male,Mumbai,326,Basic,Android,UPI
C18716,32,Male,Delhi,608,Basic,Android,UPI
C18717,37,Female,Mumbai,1743,Standard,Android,UPI
C18718,20,Male,Chennai,747,Premium,Android,UPI
C18719,39,Male,Mumbai,1158,Basic,Android,Wallet
C18720,33,Male,Jaipur,1502,Standard,Android,Net Banking
C18721,26,Female,Chennai,1648,Basic,iOS,Card
C18722,32,Female,Ahmedabad,1296,Standard,Android,Net Banking
C18723,30,Male,Ahmedabad,413,Premium,Android,UPI
C18724,38,Male,Chennai,1468,Standard,Web,Net Banking
C18725,28,Female,Noida,692,Premium,iOS,Card
C18726,33,Female,Chandigarh,1312,Standard,Android,UPI
C18727,25,Female,Bengaluru,2161,Standard,Android,Card
C18728,23,Female,Mumbai,187,Premium,iOS,UPI
C18729,33,Male,Bengaluru,215,Standard,iOS,UPI
C18730,23,Male,Delhi,572,Premium,Web,Wallet
C18731,38,Male,Chennai,981,Basic,Android,UPI
C18732,36,Male,Hyderabad,1069,Basic,iOS,Net Banking
C18733,24,Male,Chennai,671,Basic,Android,Net Banking
C18734,33,Male,Jaipur,1984,Premium,Web,UPI
C18735,24,Female,Bengaluru,45,Basic,Android,Card
C18736,18,Female,Chennai,1211,Standard,Android,UPI
C18737,26,Male,Bengaluru,1228,Standard,iOS,UPI
C18738,31,Male,Jaipur,1700,Standard,iOS,UPI
C18739,36,Female,Kolkata,1223,Standard,iOS,UPI
C18740,32,Female,Mumbai,324,Standard,Android,UPI
C18741,39,Male,Kolkata,725,Basic,Web,UPI
C18742,22,Female,Delhi,404,Standard,iOS,Net Banking
C18743,28,Male,Ahmedabad,1054,Premium,Android,Net Banking
C18744,46,Female,Pune,2014,Basic,Web,UPI
C18745,18,Male,Hyderabad,880,Basic,Android,UPI
C18746,27,Male,Kolkata,821,Premium,iOS,Wallet
C18747,21,Male,Lucknow,1037,Basic,Android,UPI
C18748,29,Male,Jaipur,390,Basic,Android,Wallet
C18749,27,Male,Chennai,1870,Premium,Android,Card
C18750,36,Female,Ahmedabad,1473,Standard,Android,Card
C18751,33,Female,Hyderabad,1579,Basic,Android,UPI
C18752,19,Male,Jaipur,789,Premium,Android,UPI
C18753,26,Male,Lucknow,638,Standard,iOS,Net Banking
C18754,31,Male,Mumbai,1058,Basic,Android,UPI
C18755,38,Other,Delhi,549,Standard,iOS,Net Banking
C18756,53,Male,Bengaluru,76,Premium,Android,UPI
C18757,37,Male,Delhi,1603,Standard,Android,Net Banking
C18758,22,Male,Hyderabad,1896,Standard,Android,Card
C18759,30,Female,Delhi,517,Basic,iOS,UPI
C18760,33,Male,Pune,1390,Basic,Android,Net Banking
C18761,26,Male,Mumbai,1999,Standard,Web,Net Banking
C18762,35,Male,Bengaluru,1636,Basic,iOS,Wallet
C18763,18,Female,Kolkata,1837,Standard,Web,UPI
C18764,36,Male,Hyderabad,1964,Basic,Android,Net Banking
C18765,27,Male,Hyderabad,577,Basic,iOS,Card
C18766,30,Female,Jaipur,188,Basic,Android,Card
C18767,44,Female,Chandigarh,1769,Standard,Android,Wallet
C18768,20,Male,Pune,1746,Standard,Web,UPI
C18769,33,Male,Mumbai,445,Basic,Android,Card
C18770,38,Male,Mumbai,1990,Standard,Android,UPI
C18771,33,Male,Indore,83,Standard,iOS,Card
C18772,18,Female,Kolkata,848,Premium,Android,UPI
C18773,43,Female,Ahmedabad,2115,Basic,Android,UPI
C18774,29,Male,Kolkata,795,Basic,iOS,Card
C18775,26,Female,Delhi,1682,Premium,Android,UPI
C18776,28,Female,Hyderabad,112,Standard,iOS,UPI
C18777,28,Female,Jaipur,1091,Standard,Android,UPI
C18778,20,Female,Kanpur,1726,Basic,Web,UPI
C18779,32,Female,Delhi,1859,Premium,Android,Card
C18780,26,Male,Pune,976,Premium,Android,UPI
C18781,37,Female,Delhi,194,Standard,Android,UPI
C18782,36,Male,Indore,1185,Basic,iOS,UPI
C18783,46,Female,Delhi,1635,Basic,Android,UPI
C18784,29,Male,Ahmedabad,1008,Basic,Android,UPI
C18785,24,Female,Delhi,2105,Standard,Android,UPI
C18786,18,Female,Pune,711,Standard,Android,UPI
C18787,51,Female,Kolkata,1806,Standard,Web,Card
C18788,37,Male,Bengaluru,1668,Basic,iOS,Card
C18789,25,Male,Lucknow,966,Basic,Android,UPI
C18790,46,Male,Kanpur,242,Premium,Android,UPI
C18791,43,Female,Lucknow,781,Basic,iOS,Net Banking
C18792,19,Female,Bengaluru,1695,Premium,iOS,Wallet
C18793,24,Male,Ahmedabad,1966,Standard,Android,Card
C18794,30,Female,Pune,1021,Basic,Web,UPI
C18795,21,Male,Pune,662,Standard,Android,Wallet
C18796,30,Male,Chennai,1691,Premium,Android,UPI
C18797,37,Male,Pune,2064,Standard,iOS,UPI
C18798,19,Female,Mumbai,338,Basic,iOS,UPI
C18799,34,Female,Hyderabad,724,Basic,Android,UPI
C18800,42,Female,Delhi,1754,Standard,Web,Wallet
C18801,35,Male,Bengaluru,301,Basic,iOS,UPI
C18802,30,Male,Mumbai,2143,Basic,Web,Net Banking
C18803,25,Female,Delhi,541,Premium,iOS,UPI
C18804,38,Male,Jaipur,1085,Standard,iOS,UPI
C18805,20,Female,Chennai,1157,Standard,Android,Net Banking
C18806,33,Female,Mumbai,842,Standard,Android,UPI
C18807,31,Female,Jaipur,314,Basic,Android,Card
C18808,41,Male,Noida,95,Basic,iOS,UPI
C18809,26,Female,Kanpur,854,Standard,Android,UPI
C18810,27,Female,Lucknow,614,Standard,Web,Card
C18811,20,Female,Chandigarh,1995,Standard,Android,UPI
C18812,35,Female,Pune,1472,Basic,Android,Net Banking
C18813,27,Male,Indore,233,Basic,Android,UPI
C18814,23,Female,Gurugram,1668,Basic,Android,UPI
C18815,24,Male,Bengaluru,1363,Basic,Android,Card
C18816,36,Male,Kanpur,302,Premium,Android,UPI
C18817,21,Female,Jaipur,906,Standard,iOS,UPI
C18818,22,Male,Jaipur,1630,Premium,Android,UPI
C18819,39,Male,Kanpur,1434,Premium,Android,Card
C18820,30,Male,Hyderabad,1274,Standard,Android,UPI
C18821,40,Female,Hyderabad,1092,Basic,Android,Card
C18822,28,Male,Kolkata,1528,Standard,Web,Wallet
C18823,31,Male,Ahmedabad,1932,Basic,Web,UPI
C18824,32,Female,Kanpur,402,Standard,Android,UPI
C18825,43,Male,Kanpur,903,Standard,Android,UPI
C18826,43,Female,Ahmedabad,1871,Standard,Android,Card
C18827,41,Male,Indore,1133,Basic,iOS,Card
C18828,25,Male,Delhi,412,Basic,Android,Wallet
C18829,22,Male,Gurugram,312,Basic,iOS,Wallet
C18830,38,Female,Mumbai,1608,Basic,Android,UPI
C18831,43,Male,Pune,1093,Premium,iOS,UPI
C18832,41,Female,Mumbai,1745,Basic,Android,UPI
C18833,31,Male,Pune,278,Premium,Android,Card
C18834,38,Male,Hyderabad,1347,Standard,Android,UPI
C18835,38,Female,Mumbai,1295,Standard,iOS,Net Banking
C18836,32,Male,Kolkata,1027,Basic,iOS,UPI
C18837,33,Male,Ahmedabad,957,Basic,iOS,UPI
C18838,32,Male,Delhi,618,Standard,Android,Card
C18839,24,Female,Kolkata,1729,Standard,iOS,UPI
C18840,25,Female,Delhi,748,Standard,Android,Wallet
C18841,25,Female,Mumbai,938,Basic,iOS,Card
C18842,18,Male,Delhi,1894,Basic,iOS,Card
C18843,32,Female,Pune,1398,Basic,Android,UPI
C18844,31,Female,Jaipur,114,Standard,iOS,UPI
C18845,38,Female,Pune,158,Standard,Web,Card
C18846,42,Male,Jaipur,1196,Basic,Web,Net Banking
C18847,43,Female,Pune,1570,Standard,Android,Net Banking
C18848,44,Male,Jaipur,1052,Basic,Web,Wallet
C18849,24,Female,Indore,2107,Standard,Android,Card
C18850,18,Male,Hyderabad,1875,Standard,Android,UPI
C18851,39,Male,Delhi,1001,Standard,Android,UPI
C18852,43,Male,Mumbai,540,Basic,Android,UPI
C18853,45,Male,Pune,51,Standard,Android,UPI
C18854,35,Female,Chennai,103,Standard,Web,UPI
C18855,18,Female,Delhi,1339,Basic,Android,UPI
C18856,34,Female,Kanpur,756,Basic,Android,Card
C18857,36,Female,Indore,345,Standard,iOS,UPI
C18858,42,Male,Delhi,189,Basic,Android,UPI
C18859,44,Female,Delhi,1045,Standard,Web,UPI
C18860,39,Male,Delhi,1299,Basic,Web,Card
C18861,26,Female,Hyderabad,100,Basic,Android,UPI
C18862,22,Male,Lucknow,938,Standard,Android,UPI
C18863,36,Male,Pune,990,Basic,Android,Net Banking
C18864,24,Male,Mumbai,151,Basic,Web,UPI
C18865,44,Female,Hyderabad,1927,Basic,Android,UPI
C18866,18,Male,Mumbai,529,Standard,Android,Card
C18867,36,Male,Hyderabad,323,Basic,iOS,Wallet
C18868,34,Female,Hyderabad,320,Standard,iOS,Card
C18869,29,Male,Kolkata,1111,Standard,iOS,UPI
C18870,23,Male,Chennai,1567,Basic,Android,Card
C18871,18,Female,Kanpur,580,Basic,iOS,Card
C18872,26,Female,Mumbai,1692,Basic,iOS,Wallet
C18873,26,Female,Jaipur,596,Basic,Android,UPI
C18874,41,Male,Mumbai,435,Premium,iOS,Wallet
C18875,24,Male,Bengaluru,1425,Standard,Android,Card
C18876,35,Male,Kanpur,1708,Standard,Android,Card
C18877,19,Female,Kolkata,1653,Standard,Android,Card
C18878,35,Male,Delhi,1239,Basic,Android,UPI
C18879,18,Male,Chennai,1925,Standard,Android,UPI
C18880,50,Female,Ahmedabad,1872,Standard,Android,UPI
C18881,30,Male,Gurugram,633,Standard,Android,UPI
C18882,18,Male,Kolkata,1390,Premium,iOS,UPI
C18883,25,Female,Mumbai,183,Basic,Android,Net Banking
C18884,23,Female,Chennai,202,Standard,iOS,UPI
C18885,25,Male,Delhi,989,Basic,Android,Card
C18886,28,Female,Mumbai,1556,Premium,Android,UPI
C18887,25,Female,Pune,1298,Basic,Android,Card
C18888,24,Male,Jaipur,386,Basic,iOS,UPI
C18889,21,Male,Mumbai,1634,Premium,iOS,UPI
C18890,38,Male,Jaipur,1347,Basic,Android,UPI
C18891,42,Female,Ahmedabad,1670,Standard,Android,Wallet
C18892,29,Male,Ahmedabad,1358,Standard,Android,UPI
C18893,31,Male,Delhi,1904,Standard,Android,Card
C18894,21,Female,Hyderabad,815,Basic,Android,UPI
C18895,32,Female,Mumbai,97,Basic,iOS,UPI
C18896,33,Female,Delhi,1329,Basic,Android,Wallet
C18897,29,Male,Bengaluru,2158,Standard,Web,Card
C18898,35,Male,Bengaluru,243,Premium,Android,UPI
C18899,34,Male,Delhi,2127,Standard,Android,Net Banking
C18900,22,Female,Delhi,1700,Standard,Web,UPI
C18901,42,Female,Noida,107,Basic,Android,Card
C18902,29,Male,Jaipur,1207,Premium,Web,UPI
C18903,46,Female,Bengaluru,709,Basic,Android,Net Banking
C18904,35,Female,Gurugram,1448,Premium,Android,Wallet
C18905,49,Male,Delhi,1691,Premium,Web,UPI
C18906,42,Male,Hyderabad,841,Premium,Android,Net Banking
C18907,33,Male,Lucknow,1068,Basic,Android,Net Banking
C18908,24,Female,Hyderabad,116,Basic,Android,Card
C18909,25,Male,Delhi,40,Standard,Android,Card
C18910,36,Male,Bengaluru,1677,Standard,Android,Card
C18911,32,Male,Chennai,799,Basic,iOS,UPI
C18912,26,Female,Pune,1935,Standard,Android,UPI
C18913,38,Female,Hyderabad,1286,Standard,iOS,UPI
C18914,31,Female,Hyderabad,890,Basic,iOS,UPI
C18915,39,Male,Bengaluru,1938,Basic,iOS,UPI
C18916,22,Male,Chennai,153,Standard,Web,UPI
C18917,40,Other,Delhi,1829,Basic,iOS,UPI
C18918,36,Male,Kanpur,190,Standard,Android,UPI
C18919,42,Female,Ahmedabad,2083,Standard,Android,UPI
C18920,40,Male,Hyderabad,1257,Premium,iOS,UPI
C18921,30,Female,Ahmedabad,1045,Standard,Android,Card
C18922,30,Male,Mumbai,1451,Standard,Android,Wallet
C18923,47,Female,Bengaluru,1762,Premium,Web,Card
C18924,28,Female,Hyderabad,648,Standard,Android,Wallet
C18925,38,Male,Hyderabad,248,Standard,Android,Wallet
C18926,28,Male,Ahmedabad,2129,Basic,Android,Card
C18927,18,Male,Indore,1155,Standard,Android,Card
C18928,20,Female,Hyderabad,652,Basic,Android,Card
C18929,35,Male,Bengaluru,2018,Basic,Web,UPI
C18930,37,Female,Pune,116,Standard,Android,UPI
C18931,35,Male,Bengaluru,1850,Basic,Android,UPI
C18932,41,Male,Delhi,70,Basic,Android,UPI
C18933,35,Female,Indore,1452,Standard,Android,UPI
C18934,24,Female,Jaipur,112,Standard,Android,UPI
C18935,36,Female,Indore,353,Standard,Android,Card
C18936,33,Female,Delhi,737,Standard,iOS,UPI
C18937,26,Male,Mumbai,425,Standard,Android,Card
C18938,35,Female,Hyderabad,126,Premium,Android,UPI
C18939,32,Female,Gurugram,1502,Basic,iOS,UPI
C18940,26,Male,Mumbai,1681,Basic,Android,UPI
C18941,29,Male,Mumbai,736,Basic,Android,Card
C18942,44,Male,Mumbai,1544,Standard,Android,UPI
C18943,43,Male,Jaipur,744,Basic,Android,Wallet
C18944,33,Male,Jaipur,497,Standard,Android,Card
C18945,32,Female,Kolkata,1869,Standard,Android,Card
C18946,18,Male,Mumbai,1169,Standard,Android,UPI
C18947,46,Male,Ahmedabad,74,Standard,Android,Net Banking
C18948,40,Male,Hyderabad,1547,Basic,Android,UPI
C18949,38,Other,Delhi,881,Basic,iOS,Net Banking
C18950,18,Male,Bengaluru,188,Standard,Android,UPI
C18951,31,Female,Chennai,546,Premium,Android,Net Banking
C18952,30,Male,Bengaluru,722,Basic,Web,Wallet
C18953,37,Female,Indore,88,Standard,iOS,UPI
C18954,27,Male,Hyderabad,1610,Basic,Android,UPI
C18955,29,Female,Bengaluru,499,Basic,Android,Net Banking
C18956,37,Male,Kolkata,369,Basic,Web,Card
C18957,24,Male,Kolkata,429,Standard,iOS,UPI
C18958,26,Female,Mumbai,1580,Standard,iOS,UPI
C18959,33,Male,Pune,1124,Standard,Android,Wallet
C18960,43,Female,Delhi,1794,Standard,Web,Wallet
C18961,38,Female,Bengaluru,974,Basic,Android,UPI
C18962,41,Female,Ahmedabad,1510,Basic,iOS,Card
C18963,32,Male,Pune,1053,Standard,Android,UPI
C18964,44,Male,Bengaluru,1316,Basic,Android,UPI
C18965,18,Female,Delhi,1935,Premium,Android,UPI
C18966,49,Male,Chennai,1362,Standard,iOS,UPI
C18967,50,Male,Bengaluru,1102,Standard,Android,UPI
C18968,35,Female,Noida,1908,Standard,iOS,Card
C18969,38,Other,Chennai,1416,Standard,Web,UPI
C18970,31,Female,Kanpur,2054,Basic,Android,Card
C18971,29,Male,Hyderabad,1435,Standard,Android,Card
C18972,26,Male,Lucknow,1520,Basic,Android,UPI
C18973,31,Male,Mumbai,1151,Standard,Android,UPI
C18974,36,Female,Bengaluru,1874,Standard,Android,UPI
C18975,35,Female,Mumbai,691,Basic,iOS,Card
C18976,49,Male,Mumbai,1211,Basic,iOS,UPI
C18977,32,Male,Noida,1989,Standard,Android,Card
C18978,18,Male,Ahmedabad,491,Premium,Android,Card
C18979,46,Male,Pune,980,Standard,Android,Card
C18980,20,Male,Chennai,85,Standard,Android,UPI
C18981,26,Female,Pune,1269,Premium,Web,Wallet
C18982,33,Female,Kolkata,783,Standard,Android,UPI
C18983,35,Female,Lucknow,1243,Standard,Android,UPI
C18984,18,Female,Pune,542,Standard,Android,Card
C18985,24,Male,Ahmedabad,1825,Standard,iOS,Wallet
C18986,18,Female,Bengaluru,2167,Basic,Android,Card
C18987,37,Male,Indore,1190,Standard,Android,Card
C18988,42,Female,Mumbai,1354,Basic,Android,Card
C18989,20,Male,Hyderabad,1021,Standard,iOS,Card
C18990,40,Female,Kanpur,677,Premium,Android,UPI
C18991,39,Female,Delhi,1028,Standard,Android,UPI
C18992,25,Male,Delhi,1101,Basic,Web,UPI
C18993,18,Female,Bengaluru,1722,Basic,iOS,Card
C18994,21,Male,Hyderabad,1528,Standard,Android,UPI
C18995,26,Female,Gurugram,746,Basic,Android,UPI
C18996,45,Male,Lucknow,1368,Basic,Android,UPI
C18997,30,Female,Hyderabad,2058,Basic,iOS,Card
C18998,22,Female,Indore,936,Standard,Android,Card
C18999,32,Male,Kolkata,1867,Standard,iOS,Card
C19000,19,Male,Kanpur,1057,Basic,Android,UPI
C19001,36,Male,Delhi,330,Standard,Android,UPI
C19002,22,Female,Chennai,425,Basic,iOS,Card
C19003,24,Male,Mumbai,718,Standard,iOS,UPI
C19004,34,Female,Mumbai,1293,Premium,iOS,UPI
C19005,47,Male,Ahmedabad,1995,Basic,Android,Wallet
C19006,51,Male,Mumbai,883,Standard,Android,UPI
C19007,22,Female,Chennai,634,Basic,Android,UPI
C19008,26,Female,Kolkata,1450,Basic,Android,UPI
C19009,36,Male,Mumbai,719,Standard,Android,UPI
C19010,42,Male,Hyderabad,975,Standard,Android,UPI
C19011,18,Male,Kolkata,501,Standard,iOS,UPI
C19012,32,Male,Kanpur,669,Premium,Web,UPI
C19013,27,Male,Bengaluru,148,Standard,iOS,Wallet
